imgPath,caption,chartType,xAxis,yAxis
statista_dataset/dataset_copy/imgs/9337.png," In 2019, the financial sector was the United Kingdomâ€™s leading merger and acquisition (UK) industry in terms of volume. Historically, the finance sector accounted for over twelve percent of all deals made in the UK. In terms of overall value of deals, the finance sector was the leading industry, accounting for more than one sixth of deals made between 2000 and 2018. UK M&A In 2019, UK companies accounted for over a quarter of the total value of M&A deals Western Europe. On a global scale, the United Kingdom (UK) was the third largest target country, amounting to almost 290 billion U.S dollars in deals. M&A worldwide In 2019, the value of mergers and acquisitions worldwide fell from the previous year. The largest deal ever was seen in 1999, which included the acquisition of Mannesmann AG by Vodafone AirTouch Plc for over 200 billion U.S dollars. ",column,Unnamed: 0,M&A deal volume
statista_dataset/dataset_copy/imgs/7761.png," In the United States, the crude birth rate in 1800 was 48.3 live births per thousand people, meaning that 4.8 percent of the population had been born in that year. Between 1815 and 1825 the crude birth rate jumped from 46.5 to 54.7 (possibly due to Florida becoming a part of the US, but this is unclear), but from this point until the Second World War the crude birth rate dropped gradually, reaching 19.2 in 1935. Through the 1940s, 50s and 60s the US experienced it's baby boom, and the birth rate reached 24.1 in 1955, before dropping again until 1980. From the 1980s until today the birth rate's decline has slowed, and is expected to reach twelve in 2020, meaning that just over 1 percent of the population will be born in 2020. ",line,Unnamed: 0,Crude birth rate
statista_dataset/dataset_copy/imgs/20681.png," In 2019, the value of imported maize or corn reached 128 million euros in Hungary. This was the highest figure over the observed period. ",line,Unnamed: 0,Import value in thousand euros
statista_dataset/dataset_copy/imgs/2474.png," The statistic shows the percentage of worldwide internet application attack traffic between November 2017 and April 2018, by originating countries. During that period of time, 30.1 percent of web app attack traffic originated from IP addresses in the United States. The United States were also the country most targeted by web attacks, suffering from over 238.6 million attacks during the fourth quarter of 2017. In 2017, the average costs of cyber crime in the United States amounted to 21.22 million U.S. dollars, the most costly worldwide. ",bar,Unnamed: 0,Percentage of attack traffic
statista_dataset/dataset_copy/imgs/2617.png," This statistic shows the top 50 metropolitan areas with the highest violent crime rate in the United States in 2019. In 2019, Anchorage in Alaska reported 1,194.6 violent crimes per 100,000 inhabitants. ",table,Metropolitan Statistical Area,"Violent crime rate per 100,000 inhabitnats"
statista_dataset/dataset_copy/imgs/18504.png," The outbreak of coronavirus (COVID-19) had a huge impact on the Italian book publishing industry. Data based on 145 publishing houses showed that 23,200 works would not undergo publication by 2020, while 2,500 works would not be translated from other languages into Italian. The reduction in the demand of printed books could result in less 48.9 million printed copies.For further information about the coronavirus (COVID-19) pandemic, please visit our dedicated Fact and Figures page. ",table,Unnamed: 0,Unnamed: 1
statista_dataset/dataset_copy/imgs/13972.png," This statistic shows the top 50 metropolitan areas of the U.S. with the highest per capita income in 2019. In 2019, the San Jose-Sunnyvale-Santa Clara metropolitan area California was ranked first with per capita income of 61,400 U.S. dollars. ",table,Unnamed: 0,Per capita income in U.S. dollars
statista_dataset/dataset_copy/imgs/3746.png," This statistic depicts the number of active physicians in California as of March 2020, ordered by their specialty area. At that time, there were 6,170 anesthesiologists active in California. There are over 59,000 active physicians in the state. ",table,Specialty area,Number of physicians
statista_dataset/dataset_copy/imgs/17460.png," This statistic depicts the maternal mortality rate (per 100,000 live births) for developed nations in Europe, Australia and North America in 2015. According to the data, the United States had a maternal mortality rate of 26.4, compared to Finland with a maternal mortality rate of just 3.8. The U.S. has by far the highest maternal mortality rate among developed countries. ",bar,Unnamed: 0,"Deaths per 100,000 live births"
statista_dataset/dataset_copy/imgs/1116.png," Bayern Munich had an average of 57,3530 spectators attend their home league games during the 2019/20 season, the largest average attendance in the Bundesliga. At the other end of the rankings, SC Paderborn 07 averaged the lowest attendance, with 11,038 fans attending their home matches. These figures were significantly lower than in previous seasons as the final eight rounds of fixtures were played behind closed doors as a result of the COVID-19 pandemic.Dortmundâ€™s 12th man Borussia Dortmund play their home games at Germanyâ€™s largest soccer stadium: Signal Iduna Park. The venue is known by soccer fans worldwide for its south stand (Die SÃ¼dtribÃ¼ne), referred to colloquially as the â€˜Yellow Wallâ€?(Die gelbe Wand), due to it being packed on matchdays with almost 25,000 supporters all wearing the clubâ€™s famous yellow. The average attendance for Borussia Dortmund home matches has been around 80,000 for a number of years, helped by the teamâ€™s recent performances on the pitch and also value-for-money season tickets â€?prices are much cheaper than those for teams competing in the English Premier League.Germanyâ€™s heavyweight clash Borussia Dortmund and Bayern Munich, the teams with the largest average attendances in Germany, are ranked first and second for the number of Bundesliga championships won. The rivalry between the sides is not a traditional local derby - instead it is formed on being two of the most successful sides in German soccer. Each fixture between the sides â€?known as â€˜The Classicâ€?(Der Klassiker) â€?is fiercely contested and attracts a global television audience. Bayern Munich won the 100th Bundesliga meeting between the sides in April 2019, but the teamsâ€?biggest battle came in the 2013 UEFA Champions League final at Wembley Stadium â€?the first all-German final in the history of the competition. Arjen Robbenâ€™s late winner gave Bayern Munich the trophy in a game that was watched by more than 21 million television viewers back in Germany. ",bar,Unnamed: 0,Average attendance
